benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,cpu_test,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Time Spy,1.2,5303,10,14,Intel,16605,Core i9-10900K Processor,FCLGA1200,125,55.79,September 27 2020,NVIDIA GeForce RTX 3080,1939,1291,55,2025,1,Approved ,27.21.14.5638,1300,18129,"Giga-Byte Technology Co., Ltd.",10240,118.76,103.48,64-bit Windows 10 (10.0.19041),32768,4532,17882,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,4208,16,7,AMD,15776,Ryzen 9 3950X,AM4,105,53.0,September 29 2020,NVIDIA GeForce RTX 3080,1886,1282,48,2055,1,Approved ,27.21.14.5655,1282,18314,Palit Microsystems Ltd.,10240,120.71,103.98,64-bit Windows 10 (10.0.19041),32768,3740,17882,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4208,16,7,AMD,15803,Ryzen 9 3950X,AM4,105,53.1,September 22 2020,NVIDIA GeForce RTX 3080,1896,1188,53,2070,1,Approved ,27.21.14.5638,1188,18302,Palit Microsystems Ltd.,10240,119.97,104.4,64-bit Windows 10 (10.0.19041),32768,3740,17877,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5303,10,14,Intel,15587,Core i9-10900K Processor,FCLGA1200,125,52.37,September 26 2020,NVIDIA GeForce RTX 3080,1929,1188,56,2025,1,Approved ,27.21.14.5638,1188,18353,"Giga-Byte Technology Co., Ltd.",10240,120.58,104.49,64-bit Windows 10 (10.0.18363),32768,4534,17877,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5403,10,14,Intel,16717,Core i9-10900K Processor,FCLGA1200,125,56.16,September 21 2020,NVIDIA GeForce RTX 3080,1859,1350,55,2055,1,Approved ,27.21.14.5638,1350,18096,Palit Microsystems Ltd.,10240,119.69,102.43,64-bit Windows 10 (10.0.18362),16384,4700,17874,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,4466,16,7,AMD,14750,Ryzen 9 3950X,AM4,105,49.56,September 24 2020,NVIDIA GeForce RTX 3080,1943,1191,62,2085,1,Approved ,27.21.14.5638,1200,18568,"Micro-Star International Co ., Ltd.",10240,121.5,106.09,64-bit Windows 10 (10.0.19041),65536,3592,17874,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5400,10,14,Intel,13405,Core i9-10900K Processor,FCLGA1200,125,45.04,September 29 2020,NVIDIA GeForce RTX 3080,1965,1244,55,2175,1,Approved ,27.21.14.5655,1263,18989,"Micro-Star International Co ., Ltd.",10240,124.38,108.4,64-bit Windows 10 (10.0.19041),32768,3732,17872,250 GB Samsung SSD 970 EVO Plus 250GB,dmdisney
Time Spy,1.2,4674,16,7,AMD,15360,Ryzen 9 3950X,AM4,105,51.61,September 25 2020,NVIDIA GeForce RTX 3080,1912,1290,69,2040,1,Approved ,27.21.14.5638,1290,18401,"Micro-Star International Co ., Ltd.",10240,121.13,104.58,64-bit Windows 10 (10.0.19041),32768,GIGABYTE,17870,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",bladerunner500
Time Spy,1.2,5002,10,14,Intel,15226,Core i9-10900K Processor,FCLGA1200,125,51.16,September 29 2020,NVIDIA GeForce RTX 3080,1904,1195,64,1980,1,Approved ,27.21.14.5655,1213,18425,"Asustek Computer, Inc.",10240,121.7,104.42,64-bit Windows 10 (10.0.19042),16384,4500,17862,"1,000 GB Sabrent Rocket 4.0 1TB",Shooter-1378
Time Spy,1.0,5103,10,14,Intel,15066,Core i9-10900K Processor,FCLGA1200,125,50.62,September 19 2020,NVIDIA GeForce RTX 3080,1875,1275,51,1995,1,Approved ,27.21.14.5638,1294,18465,"Micro-Star International Co ., Ltd.",10240,121.38,105.07,64-bit Windows 10 (10.0.19041),32768,3600,17860,"2,000 GB Samsung SSD 860 EVO 2TB",BENCHMARKS FOR GAMERS
Time Spy,1.2,5002,10,14,Intel,13710,Core i9-10900K Processor,FCLGA1200,125,46.06,September 18 2020,NVIDIA GeForce RTX 3080,1971,1188,64,2040,1,Approved ,27.21.14.5638,1188,18867,"Micro-Star International Co ., Ltd.",10240,124.73,106.84,64-bit Windows 10 (10.0.19041),16384,3998,17859,"1,024 GB Samsung SSD 970 PRO 1TB",눈쟁이
Time Spy,1.2,5002,10,14,Intel,15213,Core i9-10900K Processor,FCLGA1200,125,51.11,September 18 2020,NVIDIA GeForce RTX 3080,1913,1188,64,2025,1,Approved ,27.21.14.5638,1188,18419,"Giga-Byte Technology Co., Ltd.",10240,121.23,104.71,64-bit Windows 10 (10.0.19041),32768,4196,17854,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Kasler
Time Spy,1.2,4466,16,7,AMD,13996,Ryzen 9 3950X,AM4,105,47.02,September 30 2020,NVIDIA GeForce RTX 3080,1960,1238,56,2070,1,Approved ,27.21.14.5655,1238,18767,"Micro-Star International Co ., Ltd.",10240,123.77,106.5,64-bit Windows 10 (10.0.19041),65536,3192,17854,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5408,10,14,Intel,11890,Core i9-10900K Processor,FCLGA1200,125,39.95,September 22 2020,NVIDIA GeForce RTX 3080,2037,1262,54,2055,1,Approved ,27.21.14.5638,1281,19587,"Asustek Computer, Inc.",10240,128.83,111.41,64-bit Windows 10 (10.0.18363),32768,4404,17853,"1,000 GB Seagate FireCuda 510 SSD ZP1000GM30001",普普通通Tony大叔
Time Spy,1.2,4208,16,7,AMD,15912,Ryzen 9 3950X,AM4,105,53.46,September 25 2020,NVIDIA GeForce RTX 3080,1895,1282,49,2085,1,Approved ,27.21.14.5638,1282,18242,Palit Microsystems Ltd.,10240,120.18,103.61,64-bit Windows 10 (10.0.19041),32768,3740,17849,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5104,8,14,Intel,12127,Core i9-9900K Processor,FCLGA1151,95,40.74,September 28 2020,NVIDIA GeForce RTX 3080,1978,1338,53,2055,1,Approved ,27.21.14.5638,1338,19471,EVGA Corporation,10240,128.29,110.58,64-bit Windows 10 (10.0.19041),32768,3600,17849,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Luckbad
Time Spy,1.2,5002,10,14,Intel,15304,Core i9-10900K Processor,FCLGA1200,125,51.42,September 18 2020,NVIDIA GeForce RTX 3080,1854,1153,66,2010,1,Approved ,27.21.14.5638,1188,18386,"Giga-Byte Technology Co., Ltd.",10240,120.95,104.56,64-bit Windows 10 (10.0.19041),32768,4200,17846,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Kasler
Time Spy,1.2,5203,10,14,Intel,14769,Core i9-10900K Processor,FCLGA1200,125,49.62,September 23 2020,NVIDIA GeForce RTX 3080,1925,1170,49,2055,1,Approved ,27.21.14.5638,1188,18521,"Micro-Star International Co ., Ltd.",10240,122.1,105.14,64-bit Windows 10 (10.0.18363),32768,4000,17841,500 GB NVMe Samsung SSD 970 SCSI Disk Device,176779577
Time Spy,1.2,5103,10,14,Intel,12941,Core i9-10900K Processor,FCLGA1200,125,43.48,September 29 2020,NVIDIA GeForce RTX 3080,1951,1246,53,2145,1,Approved ,27.21.14.5655,1294,19119,"Micro-Star International Co ., Ltd.",10240,125.49,108.95,64-bit Windows 10 (10.0.19041),16384,4000,17841,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",sddlsxo1
Time Spy,1.2,4208,16,7,AMD,15601,Ryzen 9 3950X,AM4,105,52.41,September 29 2020,NVIDIA GeForce RTX 3080,1887,1282,48,2055,1,Approved ,27.21.14.5655,1282,18305,Palit Microsystems Ltd.,10240,120.49,104.04,64-bit Windows 10 (10.0.19041),32768,3740,17841,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5101,10,14,Intel,14842,Core i9-10900K Processor,FCLGA1200,125,49.87,September 22 2020,NVIDIA GeForce RTX 3080,1954,1170,64,2040,1,Approved ,27.21.14.5638,1188,18500,"Giga-Byte Technology Co., Ltd.",10240,121.41,105.42,64-bit Windows 10 (10.0.18363),32768,4000,17840,500 GB Force MP600,ITRaidDE
Time Spy,1.2,5203,10,14,Intel,13619,Core i9-10850K Processor,FCLGA1200,95,45.76,September 30 2020,NVIDIA GeForce RTX 3080,1926,1325,54,2040,1,Approved ,27.21.14.5638,1325,18872,"Asustek Computer, Inc.",10240,124.75,106.88,64-bit Windows 10 (10.0.19041),16384,3598,17839,240 GB Force MP510,MalaysiaBoleh!
Time Spy,1.2,4516,16,7,AMD,13539,Ryzen 9 3950X,AM4,105,45.49,September 24 2020,NVIDIA GeForce RTX 3080,1966,1275,55,2085,1,Approved ,27.21.14.5638,1275,18898,"Micro-Star International Co ., Ltd.",10240,123.88,107.81,64-bit Windows 10 (10.0.19041),65536,3192,17838,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.0,4713,16,14,Intel,15563,Core i9-7960X Processor,FCLGA2066,165,52.29,September 18 2020,NVIDIA GeForce RTX 3080,1880,1251,62,2055,1,Approved ,27.21.14.5638,1251,18309,Galax,10240,120.81,103.85,64-bit Windows 10 (10.0.18363),32768,4004,17836,"1,000 GB WDS100T3X0C-00SJG0",6027921
Time Spy,1.2,4541,16,7,AMD,15092,Ryzen 9 3950X,AM4,105,50.7,September 25 2020,NVIDIA GeForce RTX 3080,1937,1278,66,2070,1,Approved ,27.21.14.5638,1288,18426,"Giga-Byte Technology Co., Ltd.",10240,122.7,103.71,64-bit Windows 10 (10.0.19041),32768,3724,17835,512 GB Samsung SSD 970 PRO 512GB,leesteve
Time Spy,1.0,5201,10,14,Intel,16069,Core i9-10900K Processor,FCLGA1200,125,53.99,September 18 2020,NVIDIA GeForce RTX 3080,1852,1162,61,1950,1,Approved ,27.21.14.5638,1188,18187,"Giga-Byte Technology Co., Ltd.",10240,119.32,103.67,64-bit Windows 10 (10.0.19041),32768,4100,17834,250 GB Samsung SSD 970 EVO Plus 250GB,GODz丶Cool
Time Spy,1.2,5203,10,14,Intel,13721,Core i9-10900KF Processor,FCLGA1200,125,46.1,September 19 2020,NVIDIA GeForce RTX 3080,1954,1271,49,2115,1,Approved ,27.21.14.5616,1300,18826,"Giga-Byte Technology Co., Ltd.",10240,124.1,106.87,64-bit Windows 10 (10.0.19041),16384,3600,17830,512 GB PLEXTOR PX-512M9PGN +,邮电局�
Time Spy,1.2,5002,10,14,Intel,14292,Core i9-10900K Processor,FCLGA1200,125,48.02,September 22 2020,NVIDIA GeForce RTX 3080,1886,1241,57,2025,1,Approved ,27.21.14.5638,1250,18645,"Micro-Star International Co ., Ltd.",10240,123.24,105.6,64-bit Windows 10 (10.0.19041),65536,3200,17830,"1,000 GB Samsung SSD 860 EVO 1TB",HULLY
Time Spy,1.2,5101,10,14,Intel,14814,Core i9-10900K Processor,FCLGA1200,125,49.77,September 22 2020,NVIDIA GeForce RTX 3080,1950,1179,64,2040,1,Approved ,27.21.14.5638,1188,18494,"Giga-Byte Technology Co., Ltd.",10240,121.54,105.26,64-bit Windows 10 (10.0.18363),32768,3998,17829,500 GB Force MP600,ITRaidDE
Time Spy,1.2,4443,16,7,AMD,14802,Ryzen 9 3950X,AM4,105,49.73,September 25 2020,NVIDIA GeForce RTX 3080,1911,1223,64,2055,1,Approved ,27.21.14.5638,1250,18493,"Micro-Star International Co ., Ltd.",10240,121.19,105.52,64-bit Windows 10 (10.0.19041),65536,3592,17826,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5002,8,14,Intel,12864,Core i7-10700K Processor,FCLGA1200,125,43.22,September 29 2020,NVIDIA GeForce RTX 3080,1989,1264,50,2130,1,Approved ,27.21.14.5655,1264,19129,"Giga-Byte Technology Co., Ltd.",10240,126.04,108.64,64-bit Windows 10 (10.0.19041),16384,4196,17826,500 GB CT500MX500SSD1,kd3343kd
Time Spy,1.2,4443,16,7,AMD,14609,Ryzen 9 3950X,AM4,105,49.08,September 25 2020,NVIDIA GeForce RTX 3080,1938,1250,62,2055,1,Approved ,27.21.14.5638,1250,18543,"Micro-Star International Co ., Ltd.",10240,121.76,105.62,64-bit Windows 10 (10.0.19041),65536,3592,17823,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5203,10,14,Intel,15930,Core i9-10900K Processor,FCLGA1200,125,53.52,September 27 2020,NVIDIA GeForce RTX 3080,1872,1273,61,2085,1,Approved ,27.21.14.5638,1292,18205,Gainward GmbH,10240,120.48,103.01,64-bit Windows 10 (10.0.17763),32768,4398,17823,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5203,10,14,Intel,15047,Core i9-10900K Processor,FCLGA1200,125,50.56,September 30 2020,NVIDIA GeForce RTX 3080,1924,1170,57,2025,1,Approved ,27.21.14.5655,1188,18423,EVGA Corporation,10240,121.27,104.71,64-bit Windows 10 (10.0.18363),32768,3998,17823,500 GB NVMe Samsung SSD 970 SCSI Disk Device,176779577
Time Spy,1.2,5002,10,14,Intel,14283,Core i9-10900K Processor,FCLGA1200,125,47.99,September 23 2020,NVIDIA GeForce RTX 3080,1901,1241,58,2010,1,Approved ,27.21.14.5638,1250,18636,"Micro-Star International Co ., Ltd.",10240,122.98,105.69,64-bit Windows 10 (10.0.19041),65536,3198,17821,"1,000 GB Samsung SSD 860 EVO 1TB",HULLY
Time Spy,1.2,4301,16,7,AMD,15124,Ryzen 9 3950X,AM4,105,50.81,September 22 2020,NVIDIA GeForce RTX 3080,1916,1213,64,2040,1,Approved ,27.21.14.5638,1241,18399,"Giga-Byte Technology Co., Ltd.",10240,120.92,104.72,64-bit Windows 10 (10.0.19041),32768,3732,17820,"1,000 GB GALAX HA1K1000N",lizheng_2
Time Spy,1.2,5191,8,14,Intel,13198,Core i9-9900KS Processor,FCLGA1151,127,44.34,September 28 2020,NVIDIA GeForce RTX 3080,1948,1303,50,2100,1,Approved ,27.21.14.5655,1313,18990,"Asustek Computer, Inc.",10240,125.09,107.87,64-bit Windows 10 (10.0.19041),16384,4390,17817,"1,024 GB ADATA SX8200PNP",osnet0
Time Spy,1.2,5300,10,14,Intel,15159,Core i9-10900K Processor,FCLGA1200,125,50.93,September 29 2020,NVIDIA GeForce RTX 3080,1859,1283,67,2055,1,Approved ,27.21.14.5655,1313,18386,Gainward GmbH,10240,122.22,103.63,64-bit Windows 10 (10.0.19041),16384,4402,17817,"1,000 GB WDS100T2X0C-00L350",Poring-2
Time Spy,1.2,4466,16,7,AMD,14148,Ryzen 9 3950X,AM4,105,47.53,September 30 2020,NVIDIA GeForce RTX 3080,1965,1213,55,2040,1,Approved ,27.21.14.5655,1213,18672,"Micro-Star International Co ., Ltd.",10240,122.72,106.26,64-bit Windows 10 (10.0.19041),65536,3192,17817,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5203,8,14,Intel,12662,Core i9-9900K Processor,FCLGA1151,95,42.54,September 19 2020,NVIDIA GeForce RTX 3080,1999,1297,48,2070,1,Approved ,27.21.14.5638,1306,19195,"Micro-Star International Co ., Ltd.",10240,126.36,109.1,64-bit Windows 10 (10.0.18363),32768,3998,17816,"2,000 GB PNY CS3030 2TB SSD",ELP3
Time Spy,1.2,5203,10,14,Intel,14261,Core i9-10900K Processor,FCLGA1200,125,47.91,September 26 2020,NVIDIA GeForce RTX 3080,1924,1170,68,2040,1,Approved ,27.21.14.5638,1188,18632,EVGA Corporation,10240,122.4,106.08,64-bit Windows 10 (10.0.19041),16384,4500,17813,"1,000 GB WDS100T3X0C-00SJG0",Concerto钢铁的协奏
Time Spy,1.2,5103,10,14,Intel,12995,Core i9-10900K Processor,FCLGA1200,125,43.66,September 28 2020,NVIDIA GeForce RTX 3080,1965,1268,58,2085,1,Approved ,27.21.14.5638,1288,19061,"Micro-Star International Co ., Ltd.",10240,125.39,108.4,64-bit Windows 10 (10.0.19041),16384,4000,17813,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",sddlsxo1
Time Spy,1.2,4401,16,7,AMD,15769,Ryzen 9 3950X,AM4,105,52.98,September 30 2020,NVIDIA GeForce RTX 3080,1905,1251,66,2010,1,Approved ,27.21.14.5655,1251,18230,"Giga-Byte Technology Co., Ltd.",10240,120.67,103.12,64-bit Windows 10 (10.0.19041),65536,3598,17813,250 GB Samsung SSD 970 EVO Plus 250GB,riluned
Time Spy,1.2,5002,10,14,Intel,15019,Core i9-10900KF Processor,FCLGA1200,125,50.46,September 26 2020,NVIDIA GeForce RTX 3080,1911,1179,57,2055,1,Approved ,27.21.14.5638,1188,18417,"Micro-Star International Co ., Ltd.",10240,121.99,104.12,64-bit Windows 10 (10.0.18362),16384,4100,17812,"1,000 GB Samsung SSD 970 EVO Plus 1TB",(◕‿◕✿)Halogen
Time Spy,1.2,4602,10,14,Intel,13171,Core i9-10900F Processor,FCLGA1200,65,44.25,September 30 2020,NVIDIA GeForce RTX 3080,1982,1300,58,2115,1,Approved ,27.21.14.5655,1300,18994,Colorful,10240,125.59,107.55,64-bit Windows 10 (10.0.19041),32768,3600,17812,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,5201,10,14,Intel,13700,Core i9-10900K Processor,FCLGA1200,125,46.03,September 29 2020,NVIDIA GeForce RTX 3080,1975,1250,55,2145,1,Approved ,27.21.14.5655,1250,18807,"Micro-Star International Co ., Ltd.",10240,123.33,107.25,64-bit Windows 10 (10.0.19041),32768,3732,17811,250 GB Samsung SSD 970 EVO Plus 250GB,dmdisney
Time Spy,1.2,4301,16,7,AMD,15092,Ryzen 9 3950X,AM4,105,50.7,September 22 2020,NVIDIA GeForce RTX 3080,1901,1222,64,2055,1,Approved ,27.21.14.5638,1241,18395,"Giga-Byte Technology Co., Ltd.",10240,120.94,104.67,64-bit Windows 10 (10.0.19041),32768,3732,17810,"1,000 GB GALAX HA1K1000N",lizheng_2
Time Spy,1.0,5303,10,14,Intel,14796,Core i9-10900K Processor,FCLGA1200,125,49.71,September 20 2020,NVIDIA GeForce RTX 3080,1890,1250,54,2025,1,Approved ,27.21.14.5638,1250,18468,"Asustek Computer, Inc.",10240,121.55,104.98,64-bit Windows 10 (10.0.19041),32768,3198,17805,512 GB NVMe Samsung SSD 970 SCSI Disk Device,loulyras784
Time Spy,1.2,4516,16,7,AMD,13634,Ryzen 9 3950X,AM4,105,45.81,September 24 2020,NVIDIA GeForce RTX 3080,1948,1250,54,2085,1,Approved ,27.21.14.5638,1269,18818,"Micro-Star International Co ., Ltd.",10240,123.53,107.22,64-bit Windows 10 (10.0.19041),65536,3192,17802,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5101,10,14,Intel,14793,Core i9-10900K Processor,FCLGA1200,125,49.7,September 22 2020,NVIDIA GeForce RTX 3080,1938,1179,64,2040,1,Approved ,27.21.14.5638,1188,18464,"Giga-Byte Technology Co., Ltd.",10240,121.11,105.27,64-bit Windows 10 (10.0.18363),32768,3998,17801,500 GB Force MP600,ITRaidDE
Time Spy,1.2,5203,10,14,Intel,14303,Core i9-10900K Processor,FCLGA1200,125,48.06,September 25 2020,NVIDIA GeForce RTX 3080,1930,1250,67,2055,1,Approved ,27.21.14.5638,1250,18605,Colorful,10240,122.44,105.77,64-bit Windows 10 (10.0.19041),16384,4500,17801,"1,000 GB WDS100T3X0C-00SJG0",Concerto钢铁的协奏
Time Spy,1.2,4443,16,7,AMD,14708,Ryzen 9 3950X,AM4,105,49.42,September 25 2020,NVIDIA GeForce RTX 3080,1927,1238,64,2055,1,Approved ,27.21.14.5638,1238,18487,"Micro-Star International Co ., Ltd.",10240,121.18,105.46,64-bit Windows 10 (10.0.19041),65536,3592,17800,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,4509,16,7,AMD,16422,Ryzen 9 3950X,AM4,105,55.17,September 29 2020,NVIDIA GeForce RTX 3080,1898,1188,47,2055,1,Approved ,27.21.14.5655,1188,18068,Palit Microsystems Ltd.,10240,118.82,102.78,64-bit Windows 10 (10.0.19041),32768,3740,17800,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,5002,8,14,Intel,12894,Core i9-9900K Processor,FCLGA1151,95,43.32,September 20 2020,NVIDIA GeForce RTX 3080,1944,1323,40,2100,1,Approved ,27.21.14.5638,1323,19078,"Asustek Computer, Inc.",10240,125.65,108.38,64-bit Windows 10 (10.0.19041),16384,4400,17797,"2,000 GB WDC WDS200T2B0B",Lynnfield_
Time Spy,1.2,5002,8,14,Intel,12843,Core i7-10700KF Processor,FCLGA1200,125,43.15,September 27 2020,NVIDIA GeForce RTX 3080,1943,1299,53,2070,1,Approved ,27.21.14.5638,1313,19098,"Asustek Computer, Inc.",10240,125.32,108.84,64-bit Windows 10 (10.0.19041),16384,4302,17797,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Time Spy,1.2,5002,10,14,Intel,14112,Core i9-10900K Processor,FCLGA1200,125,47.41,September 30 2020,NVIDIA GeForce RTX 3080,2007,1200,53,2145,1,Approved ,27.21.14.5655,1200,18658,"Asustek Computer, Inc.",10240,122.78,106.08,64-bit Windows 10 (10.0.18362),32768,3998,17797,512 GB Samsung SSD 960 PRO 512GB,KhunPunTH
Time Spy,1.2,5101,10,14,Intel,13335,Core i9-10900KF Processor,FCLGA1200,125,44.8,September 19 2020,NVIDIA GeForce RTX 3080,1979,1293,46,2130,1,Approved ,27.21.14.5616,1313,18913,"Giga-Byte Technology Co., Ltd.",10240,124.43,107.55,64-bit Windows 10 (10.0.19041),16384,3600,17796,512 GB PLEXTOR PX-512M9PGN +,邮电局�
Time Spy,1.2,5203,10,14,Intel,15114,Core i9-10900K Processor,FCLGA1200,125,50.78,September 29 2020,NVIDIA GeForce RTX 3080,1885,1232,54,2010,1,Approved ,27.21.14.5655,1251,18370,"Micro-Star International Co ., Ltd.",10240,121.33,104.11,64-bit Windows 10 (10.0.18363),32768,4000,17794,500 GB NVMe Samsung SSD 970 SCSI Disk Device,176779577
Time Spy,1.2,4499,16,7,AMD,15416,Ryzen 9 3950X,AM4,105,51.79,September 30 2020,NVIDIA GeForce RTX 3080,1961,1213,66,2010,1,Approved ,27.21.14.5638,1213,18292,"Asustek Computer, Inc.",10240,119.68,104.52,64-bit Windows 10 (10.0.19041),32768,3798,17794,"1,024 GB Samsung SSD 970 PRO 1TB",johnlumcf
Time Spy,1.2,5203,10,14,Intel,15184,Core i9-10900K Processor,FCLGA1200,125,51.02,September 27 2020,NVIDIA GeForce RTX 3080,1890,1183,55,2040,1,Approved ,27.21.14.5638,1200,18349,"Asustek Computer, Inc.",10240,119.88,104.99,64-bit Windows 10 (10.0.19041),32768,3600,17792,"1,000 GB WDS100T3X0C-00SJG0",真夏xh
Time Spy,1.2,5203,8,14,Intel,12667,Core i9-9900K Processor,FCLGA1151,95,42.56,September 19 2020,NVIDIA GeForce RTX 3080,1999,1292,47,2160,1,Approved ,27.21.14.5638,1302,19160,"Micro-Star International Co ., Ltd.",10240,125.69,109.23,64-bit Windows 10 (10.0.18363),32768,3998,17791,"2,000 GB PNY CS3030 2TB SSD",ELP3
Time Spy,1.2,5100,10,14,Intel,14811,Core i9-10900K Processor,FCLGA1200,125,49.76,September 22 2020,NVIDIA GeForce RTX 3080,1942,1188,65,2040,1,Approved ,27.21.14.5638,1188,18446,"Giga-Byte Technology Co., Ltd.",10240,120.8,105.32,64-bit Windows 10 (10.0.18363),32768,4000,17791,500 GB Force MP600,ITRaidDE
Time Spy,1.0,5103,10,14,Intel,15098,Core i9-10900K Processor,FCLGA1200,125,50.73,September 18 2020,NVIDIA GeForce RTX 3080,1924,1313,52,1980,1,Approved ,27.21.14.5638,1313,18367,"Micro-Star International Co ., Ltd.",10240,121.18,104.19,64-bit Windows 10 (10.0.19041),32768,3596,17789,"2,000 GB Samsung SSD 860 EVO 2TB",BENCHMARKS FOR GAMERS
Time Spy,1.2,4401,12,7,AMD,14503,Ryzen 9 3900X,AM4,105,48.73,September 20 2020,NVIDIA GeForce RTX 3080,1895,1223,61,2025,1,Approved ,27.21.14.5638,1250,18531,"Asustek Computer, Inc.",10240,121.72,105.52,64-bit Windows 10 (10.0.18363),32768,3798,17789,120 GB StoreJet Transcend SCSI Disk Device,Update or be Updated
Time Spy,1.2,5002,10,14,Intel,15188,Core i9-10900KF Processor,FCLGA1200,125,51.03,September 27 2020,NVIDIA GeForce RTX 3080,1907,1179,58,2055,1,Approved ,27.21.14.5638,1188,18344,"Micro-Star International Co ., Ltd.",10240,121.14,103.98,64-bit Windows 10 (10.0.18362),16384,4400,17789,"1,000 GB Samsung SSD 970 EVO Plus 1TB",(◕‿◕✿)Halogen
Time Spy,1.2,5002,8,14,Intel,12880,Core i7-10700KF Processor,FCLGA1200,125,43.28,September 29 2020,NVIDIA GeForce RTX 3080,1994,1288,54,2115,1,Approved ,27.21.14.5655,1288,19072,"Asustek Computer, Inc.",10240,125.33,108.56,64-bit Windows 10 (10.0.19041),16384,4296,17789,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Time Spy,1.2,4401,16,7,AMD,15734,Ryzen 9 3950X,AM4,105,52.86,September 29 2020,NVIDIA GeForce RTX 3080,1909,1251,65,2025,1,Approved ,27.21.14.5655,1251,18209,"Giga-Byte Technology Co., Ltd.",10240,120.62,102.94,64-bit Windows 10 (10.0.19041),65536,3598,17789,250 GB Samsung SSD 970 EVO Plus 250GB,riluned
Time Spy,1.2,5002,10,14,Intel,13174,Core i9-10900K Processor,FCLGA1200,125,44.26,September 29 2020,NVIDIA GeForce RTX 3080,1985,1282,52,2130,1,Approved ,27.21.14.5655,1282,18961,"Asustek Computer, Inc.",10240,124.39,108.09,64-bit Windows 10 (10.0.19041),16384,4500,17788,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Time Spy,1.2,4401,16,7,AMD,15803,Ryzen 9 3950X,AM4,105,53.1,September 30 2020,NVIDIA GeForce RTX 3080,1905,1251,66,2010,1,Approved ,27.21.14.5655,1251,18192,"Giga-Byte Technology Co., Ltd.",10240,120.5,102.86,64-bit Windows 10 (10.0.19041),65536,3598,17788,250 GB Samsung SSD 970 EVO Plus 250GB,riluned
Time Spy,1.2,4602,10,14,Intel,13099,Core i9-10900F Processor,FCLGA1200,65,44.01,September 30 2020,NVIDIA GeForce RTX 3080,1950,1281,58,2130,1,Approved ,27.21.14.5655,1300,18986,Colorful,10240,125.19,107.75,64-bit Windows 10 (10.0.19041),32768,3600,17786,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,4899,10,14,Intel,13501,Core i9-10900F Processor,FCLGA1200,65,45.36,September 29 2020,NVIDIA GeForce RTX 3080,1977,1313,61,2130,1,Approved ,27.21.14.5655,1313,18840,Colorful,10240,124.62,106.64,64-bit Windows 10 (10.0.19041),32768,3600,17785,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
