benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,pr_gt,os,ram,ram_clock_freq,score,storage,user
Port Royal,1.2,4702,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,2014,1188,54,2070,1,Approved ,27.21.14.5638,1188,11943,"Giga-Byte Technology Co., Ltd.",10240,55.3,64-bit Windows 10 (10.0.19041),32768,3200,11943,500 GB ST2000DM001-1ER164,Vidarsbane
Port Royal,1.2,4013,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2008,1188,48,2070,1,Approved ,27.21.14.5655,1188,11943,"Micro-Star International Co ., Ltd.",10240,55.29,64-bit Windows 10 (10.0.19041),16384,3106,11943,500 GB Samsung SSD 850 EVO 500GB,ActaNonVerba
Port Royal,1.2,4209,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1980,1188,46,2040,1,Approved ,27.21.14.5638,1188,11942,"Micro-Star International Co ., Ltd.",10240,55.29,64-bit Windows 10 (10.0.19041),16384,3106,11942,500 GB Samsung SSD 850 EVO 500GB,ActaNonVerba
Port Royal,1.2,4400,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1977,1310,57,2040,1,Approved ,27.21.14.5638,1313,11942,"Asustek Computer, Inc.",10240,55.29,64-bit Windows 10 (10.0.19041),16384,2400,11942,250 GB WDS250G2X0C-00L350,BankWG
Port Royal,1.2,4391,6,7,AMD,,Ryzen 5 3600X,AM4,,95,September 29 2020,NVIDIA GeForce RTX 3080,2042,1188,55,2115,1,Approved ,27.21.14.5655,1188,11942,NVidia Corporation,10240,55.29,64-bit Windows 10 (10.0.19041),32768,3192,11942,250 GB Samsung SSD 750 EVO 250GB,StueckStuhl
Port Royal,1.2,5203,8,14,Intel,,Core i7-10700KF Processor,FCLGA1200,,125,September 29 2020,NVIDIA GeForce RTX 3080,1956,1258,59,2115,1,Approved ,27.21.14.5655,1258,11942,"PNY Technologies, Inc.",10240,55.29,64-bit Windows 10 (10.0.19041),16384,3198,11942,512 GB SanDisk SD8SN8U512G1002,Opako
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1957,1313,68,1995,1,Approved ,27.21.14.5655,1313,11942,NVidia Corporation,10240,55.29,64-bit Windows 10 (10.0.19041),16384,3000,11942,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,5028,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 20 2020,NVIDIA GeForce RTX 3080,1972,1207,64,2025,1,Approved ,27.21.14.5638,1207,11941,"Giga-Byte Technology Co., Ltd.",10240,55.28,64-bit Windows 10 (10.0.17763),65536,3014,11941,"1,000 GB MKNSSDSR1TB",Wookie-7104
Port Royal,1.2,4592,8,14,Intel,,Core i7-10700 Processor,FCLGA1200,,65,September 25 2020,NVIDIA GeForce RTX 3080,1947,1294,63,2010,1,Approved ,27.21.14.5638,1294,11941,"Giga-Byte Technology Co., Ltd.",10240,55.29,64-bit Windows 10 (10.0.18363),16384,2926,11941,"1,024 GB TEAM TM8FP6001T",M.J.
Port Royal,1.2,4199,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 27 2020,NVIDIA GeForce RTX 3080,2059,1177,62,2085,1,Approved ,27.21.14.5638,1188,11941,"Asustek Computer, Inc.",10240,55.29,64-bit Windows 10 (10.0.19041),32768,3598,11941,960 GB Patriot Burst,n00b-8618
Port Royal,1.2,4379,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,1962,1263,58,2025,1,Approved ,27.21.14.5655,1263,11941,Palit Microsystems Ltd.,10240,55.28,64-bit Windows 10 (10.0.19041),32768,3556,11941,256 GB PLEXTOR PX-256M5Pro,areudan
Port Royal,1.1,5001,8,14,Intel,,Core i7-10700KF Processor,FCLGA1200,,125,September 18 2020,NVIDIA GeForce RTX 3080,1962,1250,59,1995,1,Approved ,27.21.14.5638,1250,11940,"Asustek Computer, Inc.",10240,55.28,64-bit Windows 10 (10.0.19041),32768,3598,11940,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Danslab
Port Royal,1.2,4403,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 22 2020,NVIDIA GeForce RTX 3080,1944,1250,56,2055,1,Approved ,27.21.14.5638,1250,11940,"Giga-Byte Technology Co., Ltd.",10240,55.28,64-bit Windows 10 (10.0.18362),16384,3000,11940,500 GB Samsung SSD 850 EVO 500GB,Christov
Port Royal,1.2,4908,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,2001,1328,57,2100,1,Approved ,27.21.14.5638,1328,11940,"Giga-Byte Technology Co., Ltd.",10240,55.28,64-bit Windows 10 (10.0.18363),32768,3204,11940,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4509,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 29 2020,NVIDIA GeForce RTX 3080,1999,1282,47,2055,1,Approved ,27.21.14.5655,1282,11940,Palit Microsystems Ltd.,10240,55.28,64-bit Windows 10 (10.0.19041),32768,3740,11940,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Port Royal,1.2,4537,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1962,1275,59,2025,1,Approved ,27.21.14.5655,1275,11940,"Micro-Star International Co ., Ltd.",10240,55.28,64-bit Windows 10 (10.0.19041),16384,3022,11940,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4503,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 26 2020,NVIDIA GeForce RTX 3080,1947,1288,64,2025,1,Approved ,27.21.14.5638,1288,11939,NVidia Corporation,10240,55.28,64-bit Windows 10 (10.0.19041),16384,2998,11939,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4192,6,7,AMD,,Ryzen 5 3600,AM4,,65,September 30 2020,NVIDIA GeForce RTX 3080,2061,1250,52,2115,1,Approved ,27.21.14.5655,1250,11939,NVidia Corporation,10240,55.28,64-bit Windows 10 (10.0.19041),32768,3592,11939,"2,048 GB Sabrent",Killerskulls
Port Royal,1.2,5103,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 24 2020,NVIDIA GeForce RTX 3080,2016,1188,47,2115,1,Approved ,27.21.14.5638,1188,11938,ZOTAC,10240,55.27,64-bit Windows 10 (10.0.19041),32768,3000,11938,240 GB PNY CS1311 240GB SSD,Googe
Port Royal,1.2,4549,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,1996,1250,45,2055,1,Approved ,27.21.14.5638,1250,11937,"Micro-Star International Co ., Ltd.",10240,55.26,64-bit Windows 10 (10.0.19041),32768,3598,11937,"1,000 GB CT1000P1SSD8",Spoolax
Port Royal,1.2,4502,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 25 2020,NVIDIA GeForce RTX 3080,1950,1286,69,2055,1,Approved ,27.21.14.5638,1288,11937,NVidia Corporation,10240,55.27,64-bit Windows 10 (10.0.19041),16384,2998,11937,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4591,8,14,Intel,,Core i7-10700 Processor,FCLGA1200,,65,September 25 2020,NVIDIA GeForce RTX 3080,1952,1263,62,2010,1,Approved ,27.21.14.5638,1263,11936,"Giga-Byte Technology Co., Ltd.",10240,55.26,64-bit Windows 10 (10.0.18363),16384,2926,11936,"1,024 GB TEAM TM8FP6001T",M.J.
Port Royal,1.2,4301,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 28 2020,NVIDIA GeForce RTX 3080,2015,1250,56,2070,1,Approved ,27.21.14.5655,1250,11936,NVidia Corporation,10240,55.26,64-bit Windows 10 (10.0.19041),32768,3732,11936,500 GB GIGABYTE GP-ASM2NE6500GTTD,HaloGod2012
Port Royal,1.2,4174,6,7,AMD,,Ryzen 5 3600,AM4,,65,September 29 2020,NVIDIA GeForce RTX 3080,2007,1220,57,2070,1,Approved ,27.21.14.5655,1220,11936,"Giga-Byte Technology Co., Ltd.",10240,55.26,64-bit Windows 10 (10.0.19041),32768,3198,11936,500 GB WDS500G3X0C-00SJG0,kktyrr2
Port Royal,1.2,4902,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 21 2020,NVIDIA GeForce RTX 3080,1970,1206,51,2145,1,Approved ,27.21.14.5638,1207,11935,ZOTAC,10240,55.26,64-bit Windows 10 (10.0.18363),16384,3200,11935,250 GB Samsung SSD 960 EVO 250GB,Edifier AU
Port Royal,1.2,4804,6,14,Intel,,Core i5-10600K Processor,FCLGA1200,,125,September 21 2020,NVIDIA GeForce RTX 3080,1955,1263,55,2010,1,Approved ,27.21.14.5638,1263,11935,EVGA Corporation,10240,55.25,64-bit Windows 10 (10.0.18362),32768,3198,11935,"2,000 GB Samsung SSD 970 EVO Plus 2TB",supervelous
Port Royal,1.2,4208,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1960,1177,46,2040,1,Approved ,27.21.14.5638,1188,11935,"Micro-Star International Co ., Ltd.",10240,55.26,64-bit Windows 10 (10.0.19041),16384,3108,11935,500 GB Samsung SSD 850 EVO 500GB,ActaNonVerba
Port Royal,1.2,5002,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 25 2020,NVIDIA GeForce RTX 3080,1956,1188,50,2025,1,Approved ,27.21.14.5638,1188,11935,"Micro-Star International Co ., Ltd.",10240,55.26,64-bit Windows 10 (10.0.19041),16384,4000,11935,"1,000 GB CT1000P1SSD8",Green Tea-1682
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1945,1240,69,2040,1,Approved ,27.21.14.5655,1250,11935,NVidia Corporation,10240,55.26,64-bit Windows 10 (10.0.19041),32768,3200,11935,"1,000 GB NVMe Samsung SSD 970",Mr. Anderson-8069
Port Royal,1.2,4072,4,22,Intel,,Core i7-4770K Processor,LGA1150,,84,September 29 2020,NVIDIA GeForce RTX 3080,1969,1188,52,2010,1,Approved ,27.21.14.5638,1188,11935,NVidia Corporation,10240,55.26,64-bit Windows 10 (10.0.19042),16384,2152,11935,256 GB Samsung SSD 850 PRO 256GB,arc-2
Port Royal,1.2,4399,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 29 2020,NVIDIA GeForce RTX 3080,1978,1335,45,2145,1,Approved ,27.21.14.5655,1335,11935,Palit Microsystems Ltd.,10240,55.26,64-bit Windows 10 (10.0.18363),16384,3798,11935,"1,000 GB Force MP600",KS81
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1996,1225,67,2055,1,Approved ,27.21.14.5655,1225,11935,"Giga-Byte Technology Co., Ltd.",10240,55.26,64-bit Windows 10 (10.0.18362),32768,3466,11935,500 GB Samsung SSD 970 EVO Plus 500GB,PocketDevil
Port Royal,1.2,5051,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 30 2020,NVIDIA GeForce RTX 3080,1937,1319,67,2070,1,Approved ,27.21.14.5655,1319,11935,"Giga-Byte Technology Co., Ltd.",10240,55.26,64-bit Windows 10 (10.0.18363),32768,3230,11935,500 GB Samsung SSD 960 EVO 500GB,GunnarTheFox
Port Royal,1.2,4491,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2034,1188,60,2070,1,Approved ,27.21.14.5638,1188,11934,NVidia Corporation,10240,55.25,64-bit Windows 10 (10.0.19041),32768,3192,11934,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4541,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2029,1188,60,2070,1,Approved ,27.21.14.5638,1188,11934,NVidia Corporation,10240,55.25,64-bit Windows 10 (10.0.19041),32768,EVO,11934,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4902,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1973,1188,58,2040,1,Approved ,27.21.14.5638,1188,11934,"Micro-Star International Co ., Ltd.",10240,55.25,64-bit Windows 10 (10.0.18362),16384,3600,11934,120 GB KINGSTON SV300S37A120G,cride.
Port Royal,1.2,4902,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 25 2020,NVIDIA GeForce RTX 3080,1966,1188,60,2010,1,Approved ,27.21.14.5638,1188,11934,"Asustek Computer, Inc.",10240,55.25,64-bit Windows 10 (10.0.19041),16384,3200,11934,500 GB Samsung SSD 970 EVO 500GB,Kenta k^
Port Royal,1.2,4901,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,1953,1250,77,1995,1,Approved ,27.21.14.5638,1250,11934,EVGA Corporation,10240,55.25,64-bit Windows 10 (10.0.19041),16384,3598,11934,500 GB Samsung SSD 970 EVO 500GB,dalu
Port Royal,1.2,4491,6,7,AMD,,Ryzen 5 3600XT,AM4,,95,September 28 2020,NVIDIA GeForce RTX 3080,2016,1277,47,2130,1,Approved ,27.21.14.5638,1277,11934,"Micro-Star International Co ., Ltd.",10240,55.25,64-bit Windows 10 (10.0.19041),32768,3592,11934,"1,000 GB Sabrent Rocket 4.0 1TB",AVxVoid
Port Royal,1.2,5101,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 22 2020,NVIDIA GeForce RTX 3080,2009,1188,50,2055,1,Approved ,27.21.14.5638,1188,11933,NVidia Corporation,10240,55.25,64-bit Windows 10 (10.0.19041),16384,3200,11933,500 GB Samsung SSD 860 EVO 500GB,JayzTwoCents
Port Royal,1.2,5103,8,14,Intel,,Core i7-10700K Processor,FCLGA1200,,125,September 26 2020,NVIDIA GeForce RTX 3080,1968,1225,59,2115,1,Approved ,27.21.14.5638,1225,11933,"Asustek Computer, Inc.",10240,55.25,64-bit Windows 10 (10.0.18363),32768,3200,11933,"1,000 GB KINGSTON SA2000M81000G",Patstrider
Port Royal,1.2,4399,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,1970,1263,60,2025,1,Approved ,27.21.14.5655,1263,11933,Palit Microsystems Ltd.,10240,55.25,64-bit Windows 10 (10.0.19041),32768,3558,11933,256 GB PLEXTOR PX-256M5Pro,areudan
Port Royal,1.2,4399,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1927,1313,58,2145,1,Approved ,27.21.14.5638,1313,11932,"Asustek Computer, Inc.",10240,55.24,64-bit Windows 10 (10.0.19041),16384,2398,11932,250 GB WDS250G2X0C-00L350,BankWG
Port Royal,1.2,4502,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 30 2020,NVIDIA GeForce RTX 3080,2005,1249,61,2055,1,Approved ,27.21.14.5655,1250,11932,NVidia Corporation,10240,55.24,64-bit Windows 10 (10.0.19041),16384,3000,11932,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4902,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 25 2020,NVIDIA GeForce RTX 3080,1966,1188,60,2010,1,Approved ,27.21.14.5638,1188,11931,"Asustek Computer, Inc.",10240,55.24,64-bit Windows 10 (10.0.19041),16384,3196,11931,500 GB Samsung SSD 970 EVO 500GB,Kenta k^
Port Royal,1.2,4499,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,2004,1313,58,2025,1,Approved ,27.21.14.5638,1313,11931,"Micro-Star International Co ., Ltd.",10240,55.24,64-bit Windows 10 (10.0.19041),32768,3798,11931,"1,000 GB Samsung SSD 970 EVO Plus 1TB",King of Black Testacles
Port Royal,1.2,4902,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 25 2020,NVIDIA GeForce RTX 3080,1966,1188,60,2010,1,Approved ,27.21.14.5638,1188,11929,"Asustek Computer, Inc.",10240,55.23,64-bit Windows 10 (10.0.19041),16384,3200,11929,500 GB Samsung SSD 970 EVO 500GB,Kenta k^
Port Royal,1.2,4301,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,2013,1219,54,2070,1,Approved ,27.21.14.5638,1219,11929,NVidia Corporation,10240,55.23,64-bit Windows 10 (10.0.19041),32768,3732,11929,500 GB GIGABYTE GP-ASM2NE6500GTTD,HaloGod2012
Port Royal,1.2,4302,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1919,1277,54,2025,1,Approved ,27.21.14.5638,1300,11929,"Asustek Computer, Inc.",10240,55.23,64-bit Windows 10 (10.0.19041),16384,2398,11929,250 GB WDS250G2X0C-00L350,BankWG
Port Royal,1.2,5004,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1942,1214,73,2040,1,Approved ,27.21.14.5655,1225,11929,NVidia Corporation,10240,55.23,64-bit Windows 10 (10.0.19041),32768,3198,11929,500 GB Samsung SSD 960 EVO 500GB,johnbro
Port Royal,1.1,4391,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 18 2020,NVIDIA GeForce RTX 3080,1953,1239,61,1995,1,Approved ,27.21.14.5638,1250,11928,"Asustek Computer, Inc.",10240,55.22,64-bit Windows 10 (10.0.19041),32768,Plus,11928,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Danslab
Port Royal,1.2,4516,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 28 2020,NVIDIA GeForce RTX 3080,1980,1177,59,2025,1,Approved ,27.21.14.5638,1188,11928,"Giga-Byte Technology Co., Ltd.",10240,55.22,64-bit Windows 10 (10.0.19041),32768,2138,11928,250 GB Samsung SSD 850 EVO 250GB,Zilleman
Port Royal,1.2,4299,6,22,Intel,,Core i7-5930K Processor,LGA2011-v3,,140,September 26 2020,NVIDIA GeForce RTX 3080,1973,1263,58,2025,1,Approved ,27.21.14.5638,1263,11927,"Asustek Computer, Inc.",10240,55.22,64-bit Windows 10 (10.0.18363),32768,2398,11927,"1,024 GB NVMe Samsung SSD 960 SCSI Disk Device",Fockwulf
Port Royal,1.2,4710,18,14,Intel,,Core i9-7980XE Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,1952,1275,51,1995,1,Approved ,27.21.14.5638,1275,11927,"Asustek Computer, Inc.",10240,55.22,64-bit Windows 10 (10.0.18363),32768,3602,11927,"1,000 GB NVMe Samsung SSD 970 SCSI Disk Device",Gosu - Extreme Hardware
Port Royal,1.2,4182,6,7,AMD,,Ryzen 5 3600X,AM4,,95,September 28 2020,NVIDIA GeForce RTX 3080,1954,1313,57,2025,1,Approved ,27.21.14.5638,1313,11927,"Asustek Computer, Inc.",10240,55.22,64-bit Windows 10 (10.0.19041),32768,3362,11927,500 GB KINGSTON SKC2000M8500G,JSercK
Port Royal,1.2,4516,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 29 2020,NVIDIA GeForce RTX 3080,2019,1188,65,2025,1,Approved ,27.21.14.5655,1188,11927,"Micro-Star International Co ., Ltd.",10240,55.22,64-bit Windows 10 (10.0.19041),32768,3592,11927,500 GB Samsung SSD 970 EVO Plus 500GB,Mst Sgt Peppa
Port Royal,1.2,4804,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1961,1263,68,2010,1,Approved ,27.21.14.5655,1263,11927,NVidia Corporation,10240,55.22,64-bit Windows 10 (10.0.19041),16384,2998,11927,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,5002,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,1963,1188,51,2025,1,Approved ,27.21.14.5638,1188,11926,"Micro-Star International Co ., Ltd.",10240,55.21,64-bit Windows 10 (10.0.19041),16384,4000,11926,"1,000 GB CT1000P1SSD8",Green Tea-1682
Port Royal,1.2,5002,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1968,1225,74,2040,1,Approved ,27.21.14.5655,1225,11926,NVidia Corporation,10240,55.21,64-bit Windows 10 (10.0.19041),32768,3200,11926,500 GB Samsung SSD 960 EVO 500GB,johnbro
Port Royal,1.2,4390,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2021,1213,60,2085,1,Approved ,27.21.14.5655,1213,11925,NVidia Corporation,10240,55.21,64-bit Windows 10 (10.0.18363),32768,3324,11925,500 GB Samsung SSD 970 EVO Plus 500GB,technolosophy
Port Royal,1.2,5403,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 19 2020,NVIDIA GeForce RTX 3080,1935,1251,62,2070,1,Approved ,27.21.14.5638,1263,11924,NVidia Corporation,10240,55.21,64-bit Windows 10 (10.0.19041),32768,4400,11924,"1,024 GB Samsung SSD 970 PRO 1TB",Vacant52
Port Royal,1.2,4617,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 21 2020,NVIDIA GeForce RTX 3080,1998,1177,59,2085,1,Approved ,27.21.14.5638,1188,11924,"Micro-Star International Co ., Ltd.",10240,55.2,64-bit Windows 10 (10.0.18362),16384,3210,11924,"1,000 GB Samsung SSD 860 EVO 1TB",Hyperwildgecko
Port Royal,1.2,5004,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 23 2020,NVIDIA GeForce RTX 3080,1966,1203,74,2055,1,Approved ,27.21.14.5638,1203,11924,NVidia Corporation,10240,55.21,64-bit Windows 10 (10.0.19041),32768,3000,11924,"1,024 GB HP SSD EX920 1TB",Hadishi_m
Port Royal,1.2,4902,6,14,Intel,,Core i5-10600K Processor,FCLGA1200,,125,September 25 2020,NVIDIA GeForce RTX 3080,1944,1288,59,1995,1,Approved ,27.21.14.5638,1288,11924,EVGA Corporation,10240,55.21,64-bit Windows 10 (10.0.19041),32768,3400,11924,"2,000 GB Samsung SSD 970 EVO Plus 2TB",supervelous
Port Royal,1.2,4503,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 25 2020,NVIDIA GeForce RTX 3080,1920,1325,57,1950,1,Approved ,27.21.14.5638,1325,11924,NVidia Corporation,10240,55.2,64-bit Windows 10 (10.0.19041),16384,2998,11924,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,5002,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1991,1250,67,2055,1,Approved ,27.21.14.5638,1250,11924,EVGA Corporation,10240,55.21,64-bit Windows 10 (10.0.19041),16384,3596,11924,500 GB Samsung SSD 970 EVO 500GB,dalu
Port Royal,1.2,4399,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 29 2020,NVIDIA GeForce RTX 3080,1978,1325,44,2025,1,Approved ,27.21.14.5655,1325,11924,Palit Microsystems Ltd.,10240,55.21,64-bit Windows 10 (10.0.18363),16384,3798,11924,"1,000 GB Force MP600",KS81
Port Royal,1.2,4617,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 22 2020,NVIDIA GeForce RTX 3080,1982,1250,63,2040,1,Approved ,27.21.14.5638,1250,11923,"Micro-Star International Co ., Ltd.",10240,55.2,64-bit Windows 10 (10.0.18362),16384,3208,11923,"1,000 GB Samsung SSD 860 EVO 1TB",Hyperwildgecko
Port Royal,1.2,4900,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2043,1216,61,2130,1,Approved ,27.21.14.5655,1238,11923,EVGA Corporation,10240,55.2,64-bit Windows 10 (10.0.19041),16384,3196,11923,500 GB CT500MX500SSD4,Kalvus5
Port Royal,1.2,4391,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 29 2020,NVIDIA GeForce RTX 3080,2052,1250,55,2160,1,Approved ,27.21.14.5655,1250,11923,"Micro-Star International Co ., Ltd.",10240,55.2,64-bit Windows 10 (10.0.19041),32768,2128,11923,"1,000 GB Sabrent Rocket 4.0 1TB",AVxVoid
Port Royal,1.2,4603,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1995,1200,62,2040,1,Approved ,27.21.14.5655,1200,11923,NVidia Corporation,10240,55.2,64-bit Windows 10 (10.0.19041),16384,3200,11923,500 GB Samsung SSD 960 EVO 500GB,Dynizzle
Port Royal,1.2,4802,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1956,1275,68,1995,1,Approved ,27.21.14.5655,1275,11922,NVidia Corporation,10240,55.2,64-bit Windows 10 (10.0.19041),16384,3000,11922,250 GB Samsung SSD 960 EVO 250GB,Calculated-2
Port Royal,1.2,4499,6,7,AMD,,Ryzen 5 3600,AM4,,65,September 27 2020,NVIDIA GeForce RTX 3080,1958,1286,54,2010,1,Approved ,27.21.14.5638,1298,11921,Palit Microsystems Ltd.,10240,55.19,64-bit Windows 10 (10.0.19041),16384,3798,11921,"1,000 GB Force MP600",SPACE DOGE
Port Royal,1.2,4641,12,7,AMD,,Ryzen 9 3900XT,AM4,,105,September 20 2020,NVIDIA GeForce RTX 3080,1986,1294,57,2040,1,Approved ,27.21.14.5638,1294,11919,"Micro-Star International Co ., Ltd.",10240,55.18,64-bit Windows 10 (10.0.18363),32768,3192,11919,"1,000 GB CT1000MX500SSD1",r34gan
Port Royal,1.2,4538,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1965,1263,59,2010,1,Approved ,27.21.14.5655,1263,11918,"Micro-Star International Co ., Ltd.",10240,55.18,64-bit Windows 10 (10.0.19041),16384,3024,11918,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,5297,10,14,Intel,,Core i9-10900KF Processor,FCLGA1200,,125,September 30 2020,NVIDIA GeForce RTX 3080,2011,1188,57,2055,1,Approved ,27.21.14.5655,1188,11917,NVidia Corporation,10240,55.17,64-bit Windows 10 (10.0.19041),32768,3200,11917,250 GB Samsung SSD 970 EVO Plus 250GB,hughesb89
Port Royal,1.2,4707,18,14,Intel,,Core i9-7980XE Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,1964,1250,52,2070,1,Approved ,27.21.14.5638,1250,11916,"Asustek Computer, Inc.",10240,55.17,64-bit Windows 10 (10.0.18363),32768,3602,11916,"1,000 GB NVMe Samsung SSD 970 SCSI Disk Device",Gosu - Extreme Hardware
Port Royal,1.2,5504,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 21 2020,NVIDIA GeForce RTX 3080,1909,1344,47,2055,1,Approved ,27.21.14.5638,1344,11915,Palit Microsystems Ltd.,10240,55.17,64-bit Windows 10 (10.0.18362),16384,4700,11915,"1,024 GB ADATA SX8200PNP",Mumriken-2
